SBU_id,master_category_id,service_category_id,loc_id,media_id,sp_id,lft_platform,placed_orders,taken_orders,complains,avg_csat,csat_number,lft_reschedules_customer,lft_customer_gmv,create_hr_day,schedule_hr_day,gap_hr_create_schedule,sp_change,reschedule_counter,discount,if_promo_used,if_completed
3,3,152,43.0,8.0,34262,403,8,3,1,5.0,2,10,3960.00,17,18,0,0,0,0.00,0,0
3,3,275,2.0,8.0,1809,175,8,3,0,5.0,1,16,0.00,12,18,29,0,6,0.00,0,1
1,73,74,11.0,8.0,49086,146,44,41,0,5.0,41,22,13030.00,0,9,8,0,0,0.00,0,1
7,184,72,12.0,12.0,20743,182,4,2,0,4.0,1,17,800.00,16,17,456,0,15,200.00,1,1
1,73,249,1.0,8.0,14236,57,12,3,2,2.0,3,42,948.00,9,18,8,0,0,0.00,1,0
3,3,177,44.0,12.0,2050,95,18,5,0,5.0,3,35,1899.00,10,10,23,0,1,0.00,0,0
1,1,14,44.0,2.0,1935,669,14,10,2,4.166666666666667,6,19,4426.00,15,16,72,0,2,0.00,0,0
8,455,458,4.0,2.0,17291,998,16,6,0,4.8,5,62,15750.00,19,16,284,0,5,0.00,0,1
2,226,31,6.0,12.0,2138,190,5,2,0,5.0,2,1,1000.00,11,10,22,0,0,0.00,1,0
1,1,14,6.0,8.0,2526,67,3,2,0,4.5,2,2,521.00,14,20,5,0,1,0.00,0,0
3,235,518,44.0,8.0,80356,0,1,1,0,1.0,1,1,1000.00,9,17,7,0,1,75.00,1,1
1,73,76,17.0,12.0,14236,529,5,2,0,5.0,2,10,445.00,15,11,19,1,0,75.00,1,1
4,183,647,4.0,2.0,67189,103,11,7,1,5.0,2,21,31249.00,10,10,23,0,0,500.00,1,1
6,185,247,11.0,8.0,4972,168,17,12,0,4.666666666666667,9,29,5005.00,14,15,24,0,0,0.00,0,0
1,1,67,2.0,2.0,9,328,24,14,0,4.714285714285714,7,28,20239.06,9,22,36,1,1,0.00,0,0
6,185,247,39.0,12.0,2336,648,11,5,1,4.0,1,11,1474.00,11,13,193,0,5,120.00,0,1
3,236,41,1.0,12.0,3439,167,7,3,0,4.0,1,6,21670.00,13,16,50,0,0,0.00,1,0
3,224,245,49.0,8.0,3762,797,7,3,0,5.0,2,2,2350.00,18,9,14,1,0,0.00,1,0
4,183,167,12.0,12.0,2661,469,9,6,0,4.2,5,7,5800.00,17,10,16,0,0,0.00,0,0
1,225,21,5.0,8.0,74761,191,14,11,0,5.0,9,39,24464.00,18,17,238,0,5,0.00,0,0
1,1,12,12.0,8.0,28,805,15,11,0,4.142857142857143,7,11,12358.00,19,20,96,0,2,0.00,0,1
3,235,518,11.0,11.0,233,142,23,21,0,4.0,1,34,107200.00,21,9,11,0,0,0.00,0,1
1,1,13,12.0,8.0,277,446,13,4,0,3.6666666666666665,3,30,5313.00,16,20,195,0,5,0.00,0,0
6,185,247,20.0,12.0,64798,100,6,4,0,5.0,3,5,1380.00,12,16,51,1,1,0.00,0,0
8,455,457,20.0,8.0,17291,129,9,3,1,5.0,2,21,7600.00,1,17,87,1,0,0.00,0,0
4,183,200,51.0,9.0,49326,236,4,2,0,5.0,2,0,2800.00,12,17,4,0,0,0.00,0,0
4,183,167,2.0,8.0,2661,8,3,2,0,4.0,2,0,1640.00,11,15,3,1,0,0.00,0,0
4,183,167,12.0,9.0,76174,68,6,3,0,4.666666666666667,3,2,6000.00,12,14,1,0,0,0.00,0,0
1,1,10,11.0,8.0,28,287,10,8,0,5.0,7,9,9239.00,9,9,239,0,1,0.00,0,0
1,225,22,12.0,12.0,1073,280,8,2,0,5.0,1,21,3200.00,15,9,65,1,0,0.00,1,0
1,225,21,4.0,2.0,595,257,10,9,2,4.0,4,28,21903.61,15,20,4,0,1,0.00,0,1
7,184,72,20.0,8.0,848,0,1,1,0,5.0,1,2,300.00,19,1,125,0,2,0.00,0,1
8,101,293,47.0,10.0,74356,124,12,4,1,5.0,4,18,5450.00,18,16,69,0,1,0.00,0,0
1,225,22,11.0,12.0,1108,346,4,3,0,5.0,1,4,1655.00,14,19,4,0,1,0.00,0,1
1,1,13,18.0,12.0,277,374,8,1,0,5.0,1,10,1399.00,15,17,313,0,4,0.00,0,0
6,185,247,18.0,2.0,12664,81,2,2,0,5.0,1,2,780.00,0,16,15,0,0,20.00,0,1
3,221,223,6.0,5.0,233,73,6,3,0,5.0,1,14,14700.00,19,20,24,0,2,0.00,0,1
7,184,584,6.0,8.0,,423,7,5,1,4.2,5,12,3400.00,13,17,3,0,0,0.00,0,0
6,185,247,5.0,12.0,73390,524,23,6,1,5.0,6,24,2359.00,18,17,46,1,1,0.00,0,1
1,225,21,12.0,8.0,649,303,9,7,2,5.0,2,11,2009.00,11,18,6,0,2,0.00,0,1
7,184,72,12.0,11.0,2345,1065,22,18,0,4.5,6,10,22664.00,13,17,387,0,3,0.00,0,1
7,184,72,1.0,12.0,1385,759,3,2,0,5.0,1,8,620.00,16,17,96,0,4,0.00,0,1
2,226,23,1.0,8.0,2586,826,54,42,4,3.75,24,134,57290.00,12,12,287,0,6,0.00,0,1
6,185,488,4.0,6.0,99658,1006,52,15,4,4.3,10,29,7120.00,20,14,41,0,0,200.00,1,1
1,1,13,47.0,2.0,2074,68,3,3,0,4.333333333333333,3,5,9500.00,21,19,21,0,1,0.00,0,1
7,184,72,49.0,8.0,1809,72,3,1,0,5.0,1,4,298.00,21,16,162,1,2,0.00,0,0
7,184,644,4.0,2.0,99658,1008,33,22,0,4.75,4,67,6280.00,9,18,56,0,4,0.00,1,0
6,185,488,4.0,8.0,99658,1012,13,10,0,4.5,2,20,5598.00,16,19,2,0,0,50.00,1,1
4,183,647,4.0,8.0,67189,994,16,12,1,4.833333333333333,6,24,19420.00,11,11,23,0,0,500.00,1,1
6,185,247,11.0,8.0,4972,347,17,12,1,4.125,8,23,10547.00,15,18,26,1,1,20.00,0,1
1,1,10,1.0,11.0,3836,738,21,10,0,5.0,2,48,9599.00,13,21,295,1,1,0.00,0,0
1,1,12,5.0,9.0,595,76,10,5,0,3.6666666666666665,3,39,4500.00,22,16,41,0,1,0.00,0,0
3,235,519,6.0,8.0,233,70,18,13,1,5.0,7,23,13150.00,12,22,9,0,1,0.00,1,0
6,185,124,11.0,9.0,,194,24,11,0,4.833333333333333,6,42,8880.00,9,10,24,0,0,0.00,0,0
6,185,247,11.0,9.0,64798,256,14,12,0,5.0,5,42,8199.00,14,21,366,0,3,0.00,0,1
3,224,245,5.0,8.0,12983,0,1,1,0,5.0,1,1,650.00,12,18,5,0,1,150.00,1,1
3,224,164,44.0,8.0,12983,528,117,37,15,4.875,24,403,120153.00,16,18,481,0,4,0.00,1,0
6,185,247,44.0,12.0,12664,239,25,19,4,5.0,5,39,9390.50,13,18,28,0,1,20.00,0,1
6,185,247,2.0,12.0,2330,238,26,24,1,4.857142857142857,7,41,20785.00,11,16,100,0,3,16.00,1,1
7,184,72,12.0,11.0,2345,518,91,88,0,5.0,2,31,8716.00,15,17,169,0,0,0.00,0,1
1,73,74,11.0,12.0,2130,386,8,5,3,4.0,1,34,10106.72,13,14,24,0,1,50.00,1,1
8,348,350,12.0,11.0,3048,1150,202,184,4,4.714285714285714,21,146,39644.00,17,20,2,0,1,0.00,0,1
1,1,14,20.0,8.0,14,521,9,9,0,5.0,9,4,24535.00,14,16,1,0,0,0.00,0,1
1,1,17,1.0,2.0,712,870,11,7,2,4.0,2,9,8877.00,13,19,5,0,2,0.00,0,1
4,183,571,49.0,2.0,2661,84,7,4,0,5.0,2,6,5790.00,17,21,3,0,2,0.00,0,1
1,73,92,12.0,9.0,1305,133,41,23,3,4.6923076923076925,13,81,49103.00,5,10,28,0,2,0.00,0,1
1,1,12,12.0,8.0,595,600,28,15,2,4.357142857142857,14,58,14708.00,12,16,195,1,1,0.00,0,0
1,225,21,11.0,12.0,1800,233,7,2,0,5.0,1,14,610.00,15,18,50,0,3,0.00,0,0
2,226,20,12.0,12.0,1809,2,2,1,0,5.0,1,3,3450.00,18,5,10,0,2,0.00,1,0
8,455,457,20.0,8.0,17256,129,9,3,1,5.0,2,21,7600.00,1,11,441,1,2,0.00,0,0
1,73,74,6.0,8.0,1067,464,17,9,0,4.0,4,23,3245.00,17,9,15,0,2,0.00,0,1
1,1,17,6.0,2.0,2534,910,15,11,0,4.666666666666667,6,17,12222.00,11,16,4,1,0,0.00,0,0
7,184,72,12.0,11.0,2345,1051,128,117,3,3.9285714285714284,14,59,33914.00,16,17,168,0,0,0.00,0,1
4,183,339,11.0,8.0,1451,647,92,80,7,4.760869565217392,46,117,139281.00,1,16,38,0,1,150.00,1,1
6,185,247,20.0,8.0,64798,338,43,21,3,4.666666666666667,12,69,6626.00,17,13,91,1,1,0.00,0,0
6,185,488,4.0,2.0,99658,74,8,6,0,5.0,1,12,2649.00,17,19,25,0,1,50.00,1,1
3,224,245,4.0,2.0,12983,828,18,11,0,5.0,1,30,18122.00,20,10,157,0,3,0.00,0,1
4,183,339,1.0,2.0,1738,287,208,208,0,5.0,129,119,620430.00,20,16,43,0,0,0.00,0,1
7,184,72,44.0,8.0,65288,724,15,10,0,3.8333333333333335,6,30,7319.00,15,18,74,0,1,0.00,0,1
2,226,24,11.0,8.0,18220,367,155,67,22,3.7083333333333335,48,344,103387.00,12,11,22,0,0,0.00,0,0
1,225,21,4.0,11.0,99688,60,6,6,0,5.0,3,0,2098.00,12,13,0,0,0,0.00,0,1
1,225,22,20.0,8.0,14607,509,5,3,0,4.666666666666667,3,3,3050.00,16,12,19,0,1,0.00,0,1
1,1,15,11.0,8.0,1524,301,12,5,2,5.0,4,6,20220.23,18,20,1,0,0,0.00,0,1
7,184,644,4.0,9.0,99658,747,13,6,0,5.0,4,24,1400.00,13,17,75,0,5,0.00,1,0
1,1,618,1.0,12.0,28,117,4,1,0,1.0,1,3,200.00,19,16,44,0,1,0.00,0,0
5,186,207,4.0,2.0,99573,798,10,8,0,4.666666666666667,3,20,13850.00,22,12,253,0,1,400.00,1,1
7,184,584,2.0,8.0,17771,59,6,4,0,4.333333333333333,3,15,1510.00,10,18,391,0,5,0.00,0,1
4,183,167,43.0,12.0,14256,622,4,3,0,5.0,1,9,640.00,18,12,305,0,3,0.00,1,0
1,1,618,4.0,12.0,2448,113,4,3,0,4.0,1,3,4775.00,19,10,62,0,0,0.00,0,0
8,455,457,6.0,8.0,65161,427,28,17,1,5.0,10,39,9544.00,22,13,14,0,0,0.00,0,0
5,186,69,44.0,8.0,751,163,3,2,1,3.0,2,4,3500.00,9,9,119,0,0,0.00,0,0
7,184,72,1.0,9.0,75441,214,15,14,0,5.0,13,29,11239.00,20,20,71,0,1,0.00,0,1
4,183,200,1.0,2.0,1738,347,217,210,0,5.0,104,97,620540.00,21,11,181,0,0,0.00,0,1
4,183,167,11.0,9.0,14256,288,15,11,0,4.5,4,37,13300.00,18,20,1,1,1,0.00,0,0
6,185,247,5.0,8.0,44167,639,39,36,1,4.758620689655173,29,50,10142.40,13,10,20,0,0,10.00,0,1
1,1,618,4.0,12.0,595,845,7,2,0,4.0,1,24,900.00,12,14,721,0,10,0.00,0,0
7,184,72,12.0,4.0,2345,812,13,13,0,4.666666666666667,3,14,9597.00,11,17,173,0,0,0.00,0,1
6,185,247,1.0,2.0,74555,517,31,19,2,4.5,16,25,12720.00,9,15,29,0,1,20.00,0,1
5,186,65,20.0,8.0,448,167,72,69,0,5.0,69,5,15240.00,16,18,1,0,0,0.00,0,1
1,1,14,6.0,2.0,74235,234,13,8,0,5.0,3,22,14989.00,10,11,48,0,1,0.00,0,1
6,185,247,11.0,8.0,2336,431,43,37,5,3.967741935483871,31,37,19474.50,22,11,60,1,1,49.50,1,1
1,1,618,5.0,12.0,277,796,5,3,1,3.0,2,15,8509.00,15,13,69,0,4,0.00,0,1
1,1,14,5.0,2.0,649,701,12,5,1,5.0,4,36,55999.00,11,14,194,1,3,0.00,0,0
5,186,207,11.0,2.0,75354,242,19,13,2,3.6,5,20,7850.00,0,19,18,1,2,0.00,0,1
1,225,22,39.0,8.0,803,30,8,4,3,3.5,4,22,960.00,1,9,151,1,6,0.00,0,0
1,225,22,5.0,8.0,649,486,13,13,3,4.888888888888889,9,20,17859.00,11,12,0,0,0,0.00,0,1
1,1,18,8.0,8.0,594,854,7,6,1,4.5,6,4,15584.10,13,15,1,0,1,75.00,1,1
5,186,64,4.0,2.0,56940,231,9,5,0,5.0,2,9,27560.00,16,17,528,0,1,0.00,0,1
1,225,21,43.0,9.0,595,155,13,4,1,4.75,4,15,1830.00,16,15,190,0,5,50.00,1,1
6,185,247,11.0,9.0,2336,146,28,22,5,3.625,16,66,10700.00,21,19,21,0,1,120.00,0,1
6,185,247,47.0,8.0,2336,495,56,50,1,5.0,13,62,17138.00,23,19,43,0,1,50.00,0,1
1,1,284,1.0,12.0,1276,462,16,12,2,4.625,8,18,5360.00,10,21,178,0,5,0.00,0,0
1,1,10,1.0,8.0,2284,743,16,5,3,3.4,5,39,2330.00,17,19,1,0,0,0.00,0,0
1,1,14,1.0,12.0,277,648,14,7,0,5.0,5,28,3895.00,12,18,245,0,1,0.00,0,0
1,1,13,2.0,8.0,2284,334,13,8,0,4.428571428571429,7,23,6805.50,14,19,4,0,0,0.00,0,0
1,1,14,5.0,2.0,277,401,87,87,0,5.0,78,20,560280.00,20,10,157,0,0,385.00,1,1
1,225,21,11.0,12.0,1800,485,6,4,0,5.0,2,9,1800.00,18,21,26,0,1,0.00,0,0
5,186,207,47.0,2.0,3015,1,5,5,0,5.0,3,0,3100.00,14,17,2,0,0,0.00,0,1
6,185,247,6.0,8.0,2330,381,41,38,1,4.9714285714285715,35,50,12277.50,15,14,70,0,5,0.00,0,1
3,3,154,2.0,8.0,63932,56,3,3,0,5.0,1,4,6000.00,23,20,20,0,2,0.00,0,1
1,1,14,6.0,9.0,9,26,4,3,0,5.0,2,4,10999.00,22,18,19,0,1,0.00,0,1
1,1,618,17.0,12.0,13087,151,5,2,0,2.0,2,3,500.00,11,15,3,0,0,0.00,1,0
2,226,26,1.0,2.0,3429,861,18,11,1,1.0,1,31,9699.00,11,9,213,1,1,0.00,0,0
3,221,222,20.0,8.0,233,987,27,7,2,5.0,7,24,22971.39,20,9,12,0,0,0.00,1,0
1,73,501,2.0,12.0,18013,75,4,3,0,5.0,2,5,20575.00,11,17,77,0,1,75.00,1,1
1,1,553,8.0,8.0,67408,208,6,5,0,5.0,2,9,4430.00,17,16,22,0,1,0.00,0,1
3,224,245,6.0,12.0,77050,406,4,1,0,5.0,1,1,1460.00,13,16,218,0,0,0.00,0,0
4,183,571,44.0,9.0,2661,814,67,57,2,4.884615384615385,52,62,54700.00,14,21,6,0,1,148.50,1,1
5,186,655,11.0,8.0,85989,367,155,67,22,3.7083333333333335,48,344,103387.00,21,14,40,0,0,0.00,0,0
6,185,247,2.0,2.0,2330,859,31,15,1,4.0,2,48,14946.00,12,15,2,1,1,0.00,0,0
1,1,10,1.0,12.0,14,1045,15,14,1,4.833333333333333,6,21,9671.00,13,10,20,1,0,0.00,1,0
1,1,12,5.0,2.0,4356,49,2,1,0,5.0,1,5,3320.00,17,10,112,0,3,0.00,0,1
5,186,69,11.0,8.0,3015,725,53,36,3,4.791666666666667,24,75,23354.00,10,9,214,0,3,0.00,0,0
3,3,154,39.0,8.0,63932,438,14,5,1,5.0,3,15,3550.00,15,14,22,1,0,0.00,0,0
2,226,25,4.0,2.0,76077,829,32,23,0,4.6,5,37,24883.00,9,13,27,1,0,0.00,0,0
6,185,227,11.0,8.0,73139,153,20,14,0,5.0,3,2,1340.00,21,13,39,0,0,0.00,0,0
3,3,152,5.0,5.0,1473,573,77,37,4,4.794117647058823,34,149,29607.00,17,14,44,1,0,0.00,1,0
1,1,217,2.0,8.0,3375,68,4,2,0,5.0,2,4,1200.00,21,9,35,0,1,0.00,0,0
7,184,575,39.0,8.0,1809,631,106,90,19,4.324675324675325,77,230,37382.00,23,13,37,0,2,0.00,1,0
1,1,12,6.0,8.0,28,60,5,2,0,5.0,1,6,27400.00,20,10,37,0,0,0.00,0,0
1,1,10,11.0,9.0,28,1064,27,18,3,3.8181818181818183,11,43,57769.00,21,12,14,0,0,0.00,0,0
1,1,14,1.0,8.0,13087,273,12,9,0,4.666666666666667,6,30,7590.00,22,20,21,0,1,0.00,0,1
1,1,14,11.0,12.0,1108,0,2,1,0,5.0,1,4,1500.00,14,15,48,0,3,0.00,0,1
8,455,456,6.0,12.0,65168,491,23,16,1,3.6666666666666665,9,43,20440.00,13,11,21,1,1,0.00,1,0
6,185,247,8.0,12.0,12664,698,10,7,0,4.5,2,13,10240.00,12,15,122,1,2,20.00,0,1
1,225,22,12.0,12.0,1800,1042,10,7,0,5.0,5,15,6491.00,13,14,264,1,2,100.00,1,1
1,1,10,20.0,8.0,28,208,4,2,0,5.0,2,6,3000.00,18,20,49,0,1,0.00,0,0
6,185,247,44.0,9.0,12664,408,39,28,4,4.409090909090909,22,42,29696.00,20,15,18,0,0,30.00,0,1
5,186,64,2.0,2.0,3375,367,155,67,22,3.7083333333333335,48,344,103387.00,10,11,24,1,0,0.00,0,0
6,185,626,11.0,2.0,86050,12,2,1,0,5.0,1,2,16000.00,11,20,416,0,2,0.00,0,1
8,101,251,49.0,8.0,97,35,17,8,3,3.7142857142857144,7,30,31380.28,14,11,20,0,0,0.00,0,0
1,73,75,1.0,8.0,17289,718,6,3,1,5.0,3,16,3700.00,13,14,0,0,0,0.00,0,0
4,544,546,2.0,12.0,1809,301,5,4,0,5.0,1,5,1550.00,16,16,71,1,2,0.00,0,0
4,183,167,4.0,9.0,24823,861,109,84,3,4.763888888888889,72,60,65140.00,9,19,129,0,1,0.00,0,1
8,627,628,7.0,2.0,86043,670,61,41,2,5.0,30,35,18010.00,22,0,-22,0,0,0.00,0,1
7,184,72,44.0,8.0,1585,793,32,23,1,4.6,20,80,7214.00,20,20,23,0,1,12.00,1,1
5,186,69,12.0,5.0,751,582,4,3,2,4.0,1,8,3325.00,16,20,3,0,1,0.00,0,1
4,544,546,2.0,8.0,1809,21,3,2,0,5.0,2,4,10138.00,13,9,67,0,3,0.00,0,0
1,225,21,4.0,11.0,595,217,8,5,0,5.0,1,18,350.00,12,20,7,0,1,0.00,0,0
3,3,152,5.0,11.0,837,510,6,3,0,5.0,1,1,11400.00,22,9,10,0,0,0.00,0,1
7,184,584,1.0,8.0,74855,431,12,6,0,5.0,1,33,1786.00,0,16,375,1,2,0.00,1,0
1,73,74,1.0,8.0,17674,636,5,4,0,4.666666666666667,3,6,6695.00,13,18,28,0,0,75.00,1,1
5,186,64,12.0,9.0,1937,47,9,6,0,4.2,5,18,45390.00,12,13,0,0,0,0.00,0,0
1,73,74,5.0,12.0,4964,47,3,1,0,5.0,1,5,2700.00,12,14,1,0,0,0.00,1,0
6,185,488,12.0,8.0,44167,711,27,19,2,4.916666666666667,12,28,13875.00,21,13,87,1,2,0.00,0,0
6,185,247,11.0,2.0,2336,624,157,91,4,4.886363636363637,44,183,8827.00,13,12,94,0,0,0.00,0,0
5,186,563,1.0,2.0,73742,0,1,1,0,5.0,1,0,1200.00,23,11,11,0,0,0.00,0,1
1,225,22,1.0,8.0,71414,404,9,5,1,4.8,5,11,3199.00,20,9,36,1,2,75.00,1,1
3,224,163,17.0,2.0,12983,424,13,9,0,4.625,8,48,4286.00,13,16,2,0,0,0.00,0,0
4,183,167,12.0,8.0,24823,19,6,3,0,4.666666666666667,3,2,4700.00,14,15,24,0,1,0.00,0,1
7,184,72,5.0,9.0,73318,192,3,2,0,5.0,1,4,650.00,11,15,51,0,2,0.00,0,0
3,3,555,11.0,11.0,23657,110,5,5,0,5.0,2,1,49500.00,15,17,49,0,1,0.00,0,1
8,455,457,11.0,2.0,17256,437,20,9,0,5.0,3,45,7369.00,21,13,87,0,0,0.00,0,0
3,3,555,5.0,12.0,1303,0,1,1,0,5.0,1,0,14200.00,13,15,1,0,0,700.00,1,1
3,235,545,6.0,9.0,613,373,16,7,1,5.0,4,22,5049.00,14,20,365,0,2,0.00,0,0
1,1,587,39.0,12.0,19753,259,9,6,0,4.5,2,14,3334.00,17,9,231,0,12,50.00,1,1
7,184,72,12.0,11.0,2345,874,35,34,0,4.142857142857143,7,1,1520.00,12,17,172,0,0,0.00,0,1
1,73,74,39.0,9.0,49086,388,23,18,0,4.875,16,39,25787.00,23,18,18,0,3,0.00,0,1
5,186,207,11.0,9.0,3375,225,20,17,1,4.545454545454546,11,15,16775.00,12,14,1,0,0,0.00,0,0
7,184,72,45.0,11.0,39708,296,54,50,0,5.0,19,36,13175.00,14,18,27,0,0,0.00,0,1
1,1,14,8.0,2.0,5020,603,5,5,0,4.5,2,9,9622.00,18,10,15,0,0,0.00,0,1
1,1,12,44.0,11.0,28,271,6,5,1,4.5,2,16,8860.00,16,18,49,0,2,0.00,0,1
3,224,324,11.0,9.0,12983,133,41,23,3,4.6923076923076925,13,81,49103.00,5,14,8,1,1,0.00,0,0
2,226,25,47.0,2.0,3429,216,21,7,5,5.0,6,60,31499.00,12,9,20,0,1,0.00,0,0
3,224,301,2.0,12.0,89811,213,7,5,0,5.0,5,4,5169.00,11,19,31,0,1,0.00,1,0
2,226,332,5.0,8.0,18220,222,20,7,3,4.5,6,83,8500.00,5,6,120,0,1,0.00,0,1
1,225,21,11.0,9.0,4126,426,19,13,0,4.25,4,27,138909.00,9,12,2,0,0,0.00,0,0
1,1,18,12.0,9.0,649,133,41,23,3,4.6923076923076925,13,81,49103.00,0,8,79,0,2,0.00,0,0
2,226,26,39.0,2.0,74777,19,3,2,0,5.0,2,3,6550.00,15,20,52,0,3,0.00,0,0
7,184,72,1.0,8.0,2869,497,69,69,1,4.934426229508197,61,57,183175.00,13,18,28,0,1,480.00,1,1
1,1,587,1.0,12.0,44519,240,6,3,0,5.0,1,32,3900.00,15,17,217,0,2,0.00,1,0
2,226,503,5.0,12.0,2552,598,10,9,0,4.666666666666667,6,16,13100.00,12,13,192,0,3,10.00,1,1
4,183,668,47.0,12.0,2661,38,9,5,0,5.0,2,14,3550.00,10,9,142,1,1,0.00,0,0
7,184,584,45.0,11.0,39708,119,13,12,0,5.0,1,12,6440.00,17,15,117,0,0,0.00,0,1
5,186,664,11.0,8.0,751,680,177,160,1,5.0,150,22,76266.00,11,12,0,0,0,0.00,0,1
6,185,247,6.0,2.0,79213,301,18,14,1,2.5,2,28,6520.00,11,15,27,0,1,20.00,0,1
1,225,21,49.0,2.0,649,986,19,5,1,5.0,2,42,1450.00,17,20,2,0,1,0.00,0,0
3,3,313,20.0,2.0,63932,80,2,2,0,4.5,2,2,22800.00,12,15,50,0,2,0.00,0,1
6,185,247,17.0,9.0,64798,32,4,3,0,4.0,2,11,3370.00,14,20,101,0,6,40.00,0,1
1,1,11,29.0,11.0,9,476,70,34,3,5.0,9,141,21081.00,9,11,1,0,0,0.00,0,0
1,225,21,44.0,8.0,1967,148,8,4,0,4.666666666666667,3,6,1539.00,13,19,5,0,3,0.00,0,1
7,184,584,2.0,9.0,17771,213,6,2,1,3.0,1,15,800.00,13,14,0,0,2,0.00,0,0
1,1,10,50.0,8.0,9,517,9,4,0,5.0,2,11,3905.00,0,9,8,0,0,0.00,0,0
1,1,18,11.0,2.0,649,396,27,18,3,5.0,2,31,12565.00,14,13,22,0,1,0.00,0,0
1,1,17,4.0,2.0,712,899,28,19,4,5.0,1,25,17760.00,13,20,126,1,6,0.00,0,0
1,1,13,8.0,8.0,277,6,2,1,0,4.0,1,12,7000.00,0,14,13,0,2,0.00,0,0
3,236,41,12.0,12.0,1809,926,16,6,1,3.0,2,22,16300.00,16,10,41,1,3,0.00,0,0
6,185,247,44.0,8.0,12664,320,15,13,6,2.8,10,14,4677.00,20,9,12,0,0,20.00,0,1
6,185,247,51.0,12.0,4972,395,20,8,2,4.0,1,40,2694.00,15,21,29,1,1,0.00,0,0
4,183,571,1.0,2.0,1451,572,45,28,7,4.642857142857143,14,91,41668.00,13,18,4,0,0,0.00,0,1
3,224,577,49.0,2.0,12983,837,27,10,1,5.0,2,72,8489.00,10,13,2,0,1,0.00,0,0
4,183,339,6.0,9.0,2661,186,18,13,1,4.9,10,14,10170.00,8,14,5,0,1,0.00,0,1
5,186,64,4.0,2.0,1613,231,9,5,0,5.0,2,9,27560.00,19,20,72,0,4,0.00,0,1
2,226,25,47.0,2.0,2552,681,15,10,0,4.25,4,24,3800.00,12,14,73,0,1,0.00,0,0
3,3,152,44.0,12.0,63932,711,15,9,0,4.6,5,19,8250.00,12,11,454,0,1,0.00,1,0
4,183,167,12.0,9.0,1738,0,1,1,0,5.0,1,0,900.00,10,16,5,0,0,0.00,0,1
1,1,587,20.0,8.0,19753,213,6,2,1,5.0,2,6,1399.00,15,19,3,0,1,0.00,0,1
6,185,247,12.0,11.0,4972,1094,17,16,0,4.0,2,5,2765.00,15,19,27,0,0,20.00,0,1
5,186,207,11.0,12.0,3015,322,219,212,1,4.845238095238095,84,155,83350.00,18,13,186,0,1,120.00,0,1
7,184,72,12.0,11.0,2345,1154,140,137,1,3.5,2,30,77775.00,13,17,171,0,0,0.00,0,1
3,3,152,1.0,2.0,1303,531,5,1,1,5.0,1,10,0.00,15,13,45,0,1,0.00,0,0
1,73,75,2.0,8.0,1067,474,12,9,0,5.0,4,26,11949.00,3,9,29,0,2,0.00,0,1
1,225,21,1.0,11.0,649,335,7,6,1,5.0,1,11,1801.00,12,14,1,0,0,0.00,0,1
6,185,247,44.0,12.0,4972,614,9,3,1,5.0,2,13,2712.00,15,19,147,0,4,0.00,0,0
3,235,144,47.0,8.0,3642,305,10,2,0,5.0,1,13,2000.00,12,13,0,1,1,0.00,0,0
5,186,207,4.0,2.0,99573,1087,20,8,2,4.5,8,34,16239.00,11,10,22,0,0,0.00,0,0
7,184,72,12.0,11.0,2345,696,19,19,0,5.0,4,8,2609.00,16,19,266,0,2,0.00,0,1
4,183,167,1.0,12.0,77371,180,17,12,0,4.0,2,41,7290.00,17,15,21,0,0,0.00,0,0
7,184,72,8.0,8.0,1514,30,8,4,3,3.5,4,22,960.00,14,3,108,0,1,0.00,0,1
6,185,247,11.0,9.0,4972,165,34,30,4,4.111111111111111,27,36,13320.00,21,16,18,0,2,40.00,0,1
1,1,18,4.0,2.0,595,980,55,34,3,4.526315789473684,19,136,32067.00,14,12,93,0,5,0.00,0,0
7,184,72,12.0,11.0,2345,1023,11,11,0,5.0,1,6,6210.00,12,17,340,0,0,0.00,0,1
1,1,14,49.0,8.0,595,258,9,5,0,5.0,3,11,10200.00,20,10,13,0,0,0.00,0,0
1,225,22,4.0,8.0,99688,1016,22,17,2,4.583333333333333,12,19,13444.00,11,13,1,0,0,0.00,0,1
1,1,11,11.0,8.0,905,690,12,6,0,5.0,1,15,7600.00,13,20,6,0,2,0.00,0,1
5,186,69,2.0,8.0,3375,0,1,1,0,5.0,1,0,1100.00,17,10,16,0,0,0.00,0,1
5,186,65,5.0,2.0,3015,22,3,3,0,5.0,1,2,24915.00,9,16,6,0,0,75.00,1,1
1,1,14,6.0,8.0,1797,447,24,16,2,4.3,10,37,9049.00,16,10,89,0,1,0.00,1,0
2,226,295,11.0,8.0,62969,585,7,3,0,5.0,2,7,4650.00,16,17,48,1,1,0.00,0,0
6,185,247,47.0,8.0,2330,137,16,16,1,4.461538461538462,13,21,7140.00,21,17,19,0,1,50.00,1,1
4,544,546,6.0,12.0,73405,191,8,4,2,4.666666666666667,3,4,1950.00,19,17,21,1,2,0.00,0,0
1,225,21,5.0,8.0,595,365,23,14,0,5.0,7,28,11099.00,19,18,22,0,2,0.00,0,0
5,186,207,4.0,2.0,99573,914,13,6,0,4.75,4,24,1875.00,17,18,144,0,3,0.00,1,0
6,185,247,1.0,8.0,62503,222,5,4,0,4.0,2,2,5589.00,17,15,69,0,1,0.00,0,1
